@relation miml_birds.arff_arithmetic_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
90,0.985442,0.976831,0.674682,0.492238,0.008656,0.048804,0.000092,-0.000829,0.000119,0.00593,0.637255,0.482935,27.620321,13.793511,132,214.5,82.5,57,2464,302,37.349532,0.524013,0.11911,0.069228,0.048197,0.032054,0.074252,0.070184,0.082406,0.048849,0.041575,0.033418,0.031499,0.077452,0.1163,0.030135,0.03629,0.089054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.930103,0.95023,0.643967,0.51191,0.000359,0.074277,0,-0.000162,0.000001,0.010741,0.646405,0.49901,23.28854,9.804939,154.166667,173.5,19.333333,25.333333,405.166667,81.833333,17.193172,0.812906,0.025575,0.010892,0.003633,0.074814,0.158419,0.135304,0.027721,0.016305,0.028579,0.018397,0.032744,0.0773,0.141517,0.113939,0.070636,0.064224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,0.932753,0.945412,0.476636,0.495168,0.000644,0.075383,0.000004,0.000762,0.000003,0.011197,0.47451,0.386678,23.681705,11.389288,110.333333,133,22.666667,31.333333,472.833333,100.166667,22.633845,0.818254,0.081375,0.018289,0.013944,0.062791,0.18242,0.094165,0.01111,0.015213,0.080981,0.017213,0.012565,0.080895,0.194731,0.08538,0.034468,0.014463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0.932827,0.968403,0.367573,0.515977,0.00041,0.078641,-0.000001,-0.00081,0.000001,0.011435,0.379085,0.566913,23.293231,11.545237,82.166667,103.166667,21,51.166667,692.666667,147,32.785433,0.683326,0.012585,0.016624,0.03959,0.086926,0.179546,0.088055,0.039536,0.011854,0.021455,0.013026,0.005754,0.110761,0.234607,0.068893,0.034282,0.036508,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
95,0.945568,0.950568,0.768161,0.493529,0.000459,0.07068,-0.000002,0.002711,0.000001,0.010048,0.778432,0.497863,23.61593,8.191838,184,206,22,23,379.5,81,17.289111,0.774583,0.082546,0.067302,0.027744,0.037119,0.071799,0.108765,0.030488,0.052058,0.030717,0.018522,0.04032,0.104802,0.08689,0.185442,0.037043,0.018445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96,0.946782,0.962792,0.382732,0.50878,0.000715,0.075919,-0.000006,-0.000409,0.000002,0.011173,0.395098,0.579464,23.620823,10.264069,82.833333,109.666667,26.833333,39.333333,711.75,138.083333,27.966621,0.667388,0.037842,0.037573,0.056874,0.096964,0.105035,0.076554,0.039904,0.028985,0.038535,0.017492,0.034149,0.097551,0.16146,0.081974,0.046893,0.042214,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
98,0.918788,0.99232,0.378533,0.470424,0.0002,0.077264,0,0.002794,0,0.011226,0.378432,0.176835,22.1952,11.83304,88.5,105,16.5,142.5,1981.5,332,55.96005,0.830896,0.003205,0.002922,0.00471,0.043903,0.372013,0.040833,0.001068,0.002137,0.003205,0.001461,0.001962,0.09095,0.35326,0.073775,0.003925,0.000676,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
99,0.933339,0.961115,0.739145,0.496172,0.000385,0.077695,-0.000001,0.00131,0,0.011465,0.733333,0.404935,22.758196,10.473333,178.8,198.4,19.6,38.933333,516.266667,120.533333,29.087974,0.701546,0.027594,0.025194,0.095451,0.104483,0.161791,0.055485,0.016665,0.022301,0.019581,0.014088,0.0688,0.157862,0.124227,0.047838,0.022332,0.036307,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
100,0.930674,0.947385,0.587729,0.502351,0.000258,0.070182,0,0.000801,0,0.009933,0.585882,0.456455,23.097596,9.708736,141.6,158.6,17,22.4,315.2,71.6,16.388135,0.840103,0.039759,0.040895,0.01963,0.094952,0.16881,0.10606,0.034317,0.011777,0.029476,0.009913,0.012999,0.12847,0.110966,0.072857,0.087473,0.031649,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101,0.946396,0.954884,0.383924,0.51623,0.000768,0.071812,0.000008,-0.002453,0.000002,0.010714,0.376471,0.560436,23.534533,9.76962,84.833333,113,28.166667,52,828.5,165.333333,35.123336,0.63906,0.063369,0.011427,0.016238,0.044658,0.112372,0.096403,0.070308,0.048654,0.04299,0.022673,0.045315,0.038578,0.122729,0.054034,0.097999,0.112252,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102,0.951648,0.953098,0.372139,0.503582,0.000959,0.075208,0.000009,-0.000368,0.000004,0.011208,0.373333,0.519776,23.372878,10.024406,78.7,110.9,32.2,36.1,690.3,144.4,32.260992,0.594768,0.067483,0.061383,0.07032,0.058342,0.064386,0.086212,0.060235,0.056287,0.057182,0.02841,0.05305,0.06681,0.118291,0.057704,0.043343,0.050564,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
103,0.958922,0.946296,0.478537,0.503459,0.001011,0.069288,-0.000007,-0.000194,0.000003,0.009825,0.48877,0.523247,24.880786,10.984631,105.909091,137.727273,31.818182,23.545455,513.727273,104.818182,22.784067,0.682081,0.09494,0.092505,0.051147,0.040097,0.045959,0.055869,0.072018,0.059093,0.068479,0.065434,0.064673,0.054558,0.056417,0.04127,0.059541,0.078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
104,0.98101,0.966325,0.652443,0.452195,0.003524,0.055947,0.000005,0.002636,0.00003,0.006899,0.65098,0.485714,25.095066,9.547925,133,198,65,36,1378,203,29.904934,0.588889,0.270694,0.069351,0.038031,0.01566,0.033557,0.024609,0.038031,0.100671,0.064877,0.022371,0.098434,0.04698,0.033557,0.017897,0.020134,0.105145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105,0.974352,0.957346,0.580614,0.468229,0.007147,0.060423,-0.000168,0.003164,0.000228,0.007895,0.578824,0.355558,27.080079,11.46096,110.55,182.15,71.6,32.65,1706.25,202.25,25.735206,0.724108,0.235806,0.055005,0.033172,0.028785,0.037415,0.046425,0.042896,0.070898,0.084003,0.048537,0.062785,0.064587,0.040846,0.025832,0.03477,0.088239,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
106,0.96294,0.943073,0.576675,0.545311,0.00098,0.066611,0.00001,-0.003629,0.000002,0.008893,0.552941,0.789474,23.502941,7.510188,134,163,29,20,340,90,23.82353,0.586207,0.069444,0.027778,0.027778,0.020833,0.027778,0.180556,0.069444,0.055556,0.0625,0.013889,0,0.020833,0.034722,0.027778,0.201389,0.159722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0.979488,0.957611,0.627185,0.475067,0.013187,0.054268,-0.000414,0.001951,0.000556,0.006898,0.620131,0.356428,28.753379,13.763913,105.8,209.133333,103.333333,37.733333,2830.333333,287.666667,31.28355,0.685877,0.219361,0.065752,0.026161,0.018919,0.035037,0.038586,0.042202,0.089385,0.137928,0.071845,0.030112,0.018309,0.036355,0.030518,0.03515,0.104381,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
108,0.950014,0.940853,0.707096,0.515609,0.00056,0.072422,0.000002,-0.00003,0,0.010258,0.703642,0.485952,23.936811,8.821911,168.857143,192.142857,23.285714,21.285714,365.285714,82.714286,19.216643,0.74382,0.096774,0.060108,0.077303,0.048522,0.064945,0.073263,0.064464,0.019184,0.069875,0.038934,0.033484,0.08459,0.079953,0.055569,0.069499,0.063533,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
109,0.975845,0.969838,0.493709,0.496978,0.002047,0.068567,-0.000011,0.000619,0.000009,0.009296,0.49804,0.454781,23.680105,7.503146,100.666667,148.166667,47.5,36.166667,1037.666667,158.666667,24.409409,0.60236,0.061067,0.078065,0.129591,0.087664,0.049066,0.027465,0.016433,0.01881,0.074313,0.109946,0.125362,0.054092,0.039662,0.038567,0.065335,0.024562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,0.965939,0.919714,0.762786,0.526811,0.00144,0.063852,0.000006,0.000339,0.000006,0.009241,0.754248,0.497731,25.617263,10.843237,177.416667,212.916667,35.5,15.583333,387.75,84.75,18.930088,0.741337,0.158275,0.029685,0.020097,0.027488,0.030591,0.088457,0.068009,0.067256,0.134868,0.028186,0.030805,0.025709,0.022191,0.024686,0.058731,0.184966,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,0.973799,0.958402,0.479812,0.512984,0.003322,0.06217,-0.000009,-0.000351,0.000036,0.008149,0.499465,0.505555,26.038653,11.81574,93.818182,149.454545,55.636364,37.909091,1324.909091,195.727273,29.999337,0.617675,0.141534,0.07514,0.049493,0.036737,0.027315,0.047368,0.062932,0.073342,0.078429,0.044215,0.046122,0.081229,0.054664,0.039145,0.03652,0.105815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
113,0.964966,0.906504,0.718285,0.560267,0.001423,0.063458,-0.000011,-0.002753,0.000006,0.009376,0.731551,0.574525,25.628458,10.095062,164.909091,199.090909,34.181818,15.090909,366.545455,81.454545,18.828952,0.732584,0.197334,0.122032,0.043642,0.03263,0.020886,0.025157,0.02414,0.055931,0.156087,0.04515,0.045179,0.048148,0.039799,0.04057,0.036482,0.066834,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,0.963621,0.939087,0.805408,0.512161,0.001529,0.068859,-0.000001,-0.001267,0.000008,0.010377,0.785185,0.531233,24.583998,9.191125,186.222222,223.555556,37.333333,25.444444,595.222222,119.222222,25.305161,0.658089,0.130654,0.055646,0.034363,0.046878,0.058961,0.078806,0.063949,0.056118,0.10541,0.064298,0.037176,0.021107,0.04711,0.059406,0.045002,0.095114,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,0.971966,0.983676,0.487636,0.511642,0.003429,0.063046,0.000037,-0.000566,0.000042,0.008348,0.493137,0.564698,25.325803,11.724884,97.25,154.25,57,105.5,3318.75,413.25,54.318538,0.505304,0.049045,0.032212,0.054113,0.084635,0.084603,0.096956,0.052729,0.029288,0.024578,0.019514,0.076054,0.105937,0.081759,0.073985,0.07217,0.062423,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
116,0.944539,0.940571,0.832856,0.520793,0.000519,0.075447,-0.000002,-0.000781,0.000001,0.011064,0.840959,0.549826,23.93121,8.463365,200.333333,223.222222,22.888889,24.666667,399.444444,96.666667,24.577086,0.70504,0.061919,0.053898,0.061967,0.073595,0.057571,0.084759,0.053453,0.042137,0.064037,0.023743,0.053472,0.059576,0.090728,0.094901,0.065251,0.058993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0.959165,0.929502,0.7172,0.495295,0.001295,0.071475,0.000008,0.002627,0.000005,0.010168,0.715536,0.382086,25.190518,9.982477,167.076923,200.538462,33.461538,19.384615,473.076923,101.230769,22.532059,0.775105,0.180467,0.070786,0.045415,0.032882,0.058832,0.05469,0.044645,0.053229,0.12454,0.047498,0.034891,0.034571,0.055339,0.047749,0.040432,0.074035,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,0.965688,0.942012,0.708676,0.505866,0.001965,0.070391,0.000021,0.000527,0.000021,0.009931,0.703105,0.441471,24.878271,10.002524,160.833333,201.75,40.916667,30.041667,923.666667,149,26.423633,0.717055,0.140436,0.08474,0.043163,0.055067,0.042223,0.060645,0.049623,0.046387,0.100278,0.058969,0.041582,0.050426,0.046836,0.043649,0.044802,0.091174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0.956411,0.941,0.453226,0.504241,0.000794,0.070615,0,0.000447,0.000002,0.01026,0.454902,0.53337,23.180685,7.964954,102.5,129.666667,27.166667,19.5,398.166667,82,18.073811,0.735988,0.076646,0.024574,0.08194,0.061126,0.074971,0.093975,0.053353,0.015038,0.082121,0.048074,0.08164,0.054873,0.039042,0.064212,0.0856,0.062819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
120,0.956234,0.923852,0.541285,0.514553,0.000636,0.072928,0,0.000605,0.000001,0.010765,0.54804,0.506868,24.214271,8.868237,125,150.25,25.25,14.5,290.5,67.75,15.906611,0.791595,0.097768,0.203376,0.075055,0.02565,0.029043,0.050867,0.090694,0.04749,0.096473,0.023359,0.059327,0.064962,0.057075,0.026307,0.009761,0.042794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
121,0.956681,0.963832,0.644961,0.463839,0.001584,0.068872,-0.000035,0.004334,0.000009,0.009794,0.660294,0.275219,24.15674,8.887634,143.625,180.25,36.625,47.125,1172.75,183,30.303183,0.65547,0.078971,0.056991,0.023218,0.035619,0.075935,0.095794,0.102108,0.061667,0.045799,0.021089,0.023296,0.053197,0.112023,0.076746,0.063077,0.074473,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
122,0.988228,0.970717,0.618071,0.475008,0.01431,0.052522,0.000976,0.001558,0.000812,0.006138,0.576772,0.464321,32.078218,13.327103,106.230769,217.769231,111.538462,44.923077,3814.153846,326.307692,29.748888,0.735827,0.135549,0.080451,0.043723,0.042581,0.053289,0.04321,0.044843,0.071089,0.096247,0.063544,0.060296,0.038255,0.041168,0.035877,0.056343,0.093535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,0.966813,0.93796,0.687668,0.549889,0.001248,0.0836,0.000014,-0.005874,0.000004,0.012531,0.679739,0.622161,25.637679,9.90139,158.333333,194.666667,36.333333,21,488,105.666667,23.041945,0.648168,0.233731,0.059468,0.039664,0.020657,0.039837,0.061607,0.050713,0.054256,0.099099,0.038818,0.062087,0.061943,0.031565,0.029288,0.023351,0.093916,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,0.958283,0.91687,0.855912,0.461509,0.000761,0.075011,-0.000001,0.003586,0.000001,0.011755,0.872549,0.414773,24.101542,7.671169,205,231,26,16,337.5,78,18.653089,0.832312,0.131493,0.014832,0.061291,0.039974,0.042534,0.063818,0.118025,0.03738,0.048986,0.073462,0.072864,0.067709,0.05158,0.075425,0.032258,0.068374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0.975453,0.95637,0.460275,0.509613,0.003341,0.068848,0.000007,-0.001246,0.000029,0.009556,0.45,0.474656,25.410024,10.143472,88.75,146.25,57.5,41,1768.5,194.5,22.90884,0.672417,0.104489,0.110361,0.10187,0.0687,0.01911,0.020283,0.021509,0.032467,0.07874,0.1138,0.113004,0.055173,0.033746,0.028447,0.028256,0.070047,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
126,0.976349,0.972302,0.514341,0.474782,0.002126,0.0661,0.000003,0.001469,0.00001,0.008522,0.51451,0.395739,26.524258,10.001491,107,155.2,48.2,39.8,1393,166.4,20.587393,0.714986,0.103145,0.064977,0.076894,0.07523,0.076894,0.024238,0.03566,0.019313,0.041628,0.103948,0.131311,0.06725,0.048501,0.027477,0.021692,0.081844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,0.894664,0.95603,0.402421,0.495034,0.000113,0.083778,0,0.00142,0,0.012996,0.402614,0.223979,21.712587,11.288199,96.666667,108.666667,12,23.333333,233.333333,65,18.258245,0.833067,0.018387,0.013219,0.005168,0.14816,0.298753,0.006369,0.004246,0.01414,0.018387,0.013981,0.004566,0.135419,0.277404,0.03481,0,0.00699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0.946622,0.949456,0.661938,0.503837,0.003178,0.068441,0.000074,0.000887,0.000204,0.009762,0.67678,0.484835,25.680631,11.754491,149.315789,188.578947,39.263158,58.368421,2760.631579,246.631579,32.373034,0.717437,0.106884,0.059166,0.030311,0.076807,0.083356,0.078767,0.048017,0.055777,0.075873,0.033377,0.035962,0.078591,0.08335,0.06439,0.046861,0.042511,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
129,0.960664,0.947675,0.633293,0.497776,0.001851,0.06947,-0.000066,0.001107,0.000017,0.010138,0.664706,0.450081,23.264033,7.578063,138.75,178,39.25,35.5,799.5,170.75,37.207857,0.631978,0.106985,0.048683,0.070133,0.04373,0.047835,0.087818,0.065492,0.028911,0.075859,0.04946,0.0836,0.076702,0.075801,0.055826,0.060499,0.02267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,0.970718,0.963853,0.494548,0.455733,0.006098,0.058941,0.000456,0.003675,0.000256,0.008001,0.487115,0.35489,27.805603,13.313995,94.071429,166.642857,72.571429,44.357143,2303.642857,241.642857,28.256058,0.645383,0.109861,0.065976,0.048478,0.049538,0.067161,0.067473,0.052405,0.035523,0.054459,0.064267,0.066232,0.07933,0.055037,0.051154,0.050447,0.082657,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
131,0.969065,0.984082,0.562344,0.507598,0.005014,0.066762,0.000154,0.001233,0.000116,0.008911,0.567647,0.414501,28.799644,15.189104,109.5,180.75,71.25,115.75,5632.25,475.25,45.951172,0.58298,0.063962,0.051401,0.060625,0.063035,0.070385,0.119682,0.049893,0.026235,0.021469,0.032773,0.062756,0.122557,0.056648,0.040981,0.067479,0.09012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
132,0.961473,0.9546,0.379995,0.479329,0.001351,0.074208,0.000009,0.001878,0.000005,0.01107,0.382353,0.469288,24.1744,9.328478,79.5,114.625,35.125,32.875,620.75,136.75,33.331118,0.549007,0.083337,0.042092,0.046694,0.064754,0.091735,0.060847,0.049723,0.075271,0.054447,0.035919,0.040968,0.058549,0.095123,0.068056,0.0577,0.074786,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
133,0.962593,0.94007,0.882864,0.520896,0.001082,0.07924,-0.00001,-0.001173,0.000004,0.011856,0.880392,0.625582,26.268444,9.034871,207,239,32,27.5,831.5,91.5,12.421483,0.822833,0.114058,0.148344,0.076818,0.017078,0.055649,0.067046,0.012792,0.024156,0.120974,0.04276,0.044286,0.005715,0.115228,0.061137,0.061137,0.032825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,0.975216,0.961832,0.48283,0.412348,0.002639,0.062006,0.000015,0.006173,0.000019,0.009112,0.473203,0.167464,46.850341,24.97778,96.666667,150.666667,54,35.666667,1462.666667,175,23.68084,0.66559,0.108323,0.07094,0.084238,0.016356,0.023,0.065222,0.076837,0.061778,0.092834,0.12848,0.120242,0.080653,0.030363,0.014011,0.008815,0.017907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,0.944838,0.969469,0.667082,0.46262,0.000652,0.06609,-0.000004,0.002998,0.000002,0.009109,0.67451,0.426154,25.449427,12.406138,156.5,182.166667,25.666667,38.666667,855.166667,124.166667,19.65799,0.801455,0.039825,0.03913,0.038183,0.075163,0.151903,0.1016,0.036404,0.022261,0.009642,0.006708,0.024034,0.155868,0.173217,0.065683,0.028201,0.032178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,0.936687,0.961116,0.792451,0.518883,0.000486,0.075968,0.000013,-0.000712,0.000002,0.011376,0.791036,0.481511,24.667535,11.500217,191.142857,215,23.857143,43.857143,783,129,22.290816,0.765258,0.030446,0.019786,0.055901,0.079987,0.15962,0.132021,0.00858,0.015754,0.022392,0.013558,0.012877,0.119533,0.208999,0.053366,0.031417,0.035764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,0.945564,0.950794,0.580291,0.516508,0.000763,0.076086,0.000004,-0.001182,0.000003,0.011342,0.584314,0.508018,25.739067,13.450963,132.833333,164,31.166667,42.5,854.333333,175.5,40.459583,0.705647,0.050511,0.040076,0.040441,0.062232,0.137063,0.104029,0.020487,0.023382,0.07669,0.023488,0.027641,0.077379,0.127024,0.11135,0.048515,0.029694,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
139,0.960157,0.953705,0.642418,0.503022,0.002085,0.065094,0.000049,0.000684,0.000022,0.009367,0.632571,0.451971,24.424266,10.198701,144.25,184.666667,40.416667,38.833333,1129.583333,184.944444,31.973963,0.680571,0.12708,0.072911,0.051609,0.057689,0.043351,0.068661,0.0552,0.045188,0.065368,0.041682,0.059882,0.078256,0.061082,0.042648,0.048738,0.080656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,0.957778,0.946837,0.642049,0.50415,0.001021,0.066793,-0.000001,0.000126,0.000004,0.009309,0.645752,0.457844,23.721315,7.903488,148.5,179.166667,30.666667,28.75,668.083333,121,22.82818,0.741208,0.074937,0.033375,0.062574,0.063061,0.074716,0.089967,0.055608,0.03742,0.072817,0.04251,0.045432,0.068933,0.077072,0.067536,0.074695,0.059348,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,0.972264,0.971187,0.639709,0.472104,0.004736,0.063791,-0.000012,0.002046,0.000122,0.008758,0.653922,0.402622,26.600136,11.672667,130.541667,193.25,62.708333,59.625,2645.125,288.625,33.711335,0.648702,0.130056,0.079139,0.055204,0.046923,0.046141,0.09094,0.053546,0.036119,0.055616,0.042979,0.039602,0.091732,0.085945,0.036001,0.038861,0.071198,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
142,0.981667,0.973288,0.715816,0.474112,0.009241,0.064362,-0.000245,0.00279,0.000277,0.008813,0.74902,0.337156,27.017723,12.084576,131.142857,222.571429,91.428571,111.571429,6822.285714,621,58.266804,0.619751,0.171415,0.086597,0.029886,0.029872,0.050164,0.059002,0.053481,0.06303,0.074374,0.059075,0.04983,0.059091,0.058762,0.034306,0.030419,0.090698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0.964816,0.949819,0.614006,0.502584,0.002102,0.063774,0.000011,0.001602,0.000018,0.00889,0.618488,0.456584,24.404441,9.235782,134.285714,178.5,44.214286,35.714286,1021.571429,182.428571,33.515911,0.649144,0.125161,0.074239,0.058444,0.049302,0.043832,0.03938,0.072664,0.054922,0.078813,0.039922,0.046343,0.073134,0.063788,0.043699,0.040854,0.095503,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
145,0.905575,0.975502,0.400797,0.498356,0.00014,0.080437,0,-0.000042,0,0.011988,0.4,0.697143,22.299162,9.328183,96,108.5,12.5,43.5,480,110.5,25.469669,0.883673,0.010356,0.007987,0,0.099957,0.277312,0.081615,0.009479,0.006363,0.012726,0.007987,0,0.048179,0.368406,0.057657,0.003993,0.007987,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
146,0.938456,0.95534,0.811108,0.506975,0.000672,0.080265,0.000001,0.001281,0.000002,0.011866,0.814379,0.382264,23.892118,9.741235,195.166667,218.333333,23.166667,28.333333,427.5,101.666667,24.492716,0.713993,0.057131,0.020139,0.044568,0.089125,0.135372,0.081984,0.019333,0.036921,0.052885,0.013531,0.053274,0.103006,0.124372,0.065365,0.059604,0.04339,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
148,0.95515,0.902569,0.625041,0.516394,0.000784,0.068248,0.000002,-0.000557,0.000002,0.010258,0.619048,0.562684,25.793296,11.148725,145.857143,173.285714,27.428571,13.714286,275.142857,66.285714,16.434867,0.786358,0.128578,0.153321,0.038319,0.070735,0.053674,0.021055,0.021889,0.051625,0.108834,0.076073,0.057517,0.048401,0.047515,0.016381,0.020427,0.085655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,0.961344,0.943454,0.736453,0.499675,0.00152,0.068311,-0.000007,0.000828,0.000009,0.009534,0.742857,0.418195,24.222707,8.336364,169.857143,206,36.142857,25.857143,634.571429,116.428571,22.465155,0.70372,0.110297,0.063533,0.026657,0.053577,0.051679,0.062721,0.067347,0.05471,0.092267,0.03244,0.063939,0.074934,0.071513,0.043144,0.043661,0.087579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0.9686,0.953888,0.614363,0.471334,0.002711,0.067539,0.000024,0.004022,0.000028,0.009608,0.623529,0.272728,25.511914,11.264343,131.333333,182,50.666667,39.666667,1434.666667,203.5,32.719106,0.667763,0.159305,0.09885,0.039165,0.038855,0.035403,0.046542,0.043515,0.089605,0.103277,0.054561,0.039727,0.086589,0.054617,0.035097,0.028382,0.04651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0.948178,0.971984,0.814502,0.478086,0.000597,0.073373,-0.000001,0.002527,0.000001,0.010355,0.819608,0.358424,23.830235,11.334804,195,220.833333,25.833333,50,903.666667,157,27.696776,0.706014,0.032509,0.035517,0.074997,0.123871,0.144674,0.070003,0.016422,0.018346,0.015043,0.012571,0.027154,0.192426,0.141539,0.030466,0.036431,0.028031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
